Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Population
9172-JITSM,Female,47,Yes,0,Palm Desert,92211,33.76276,-116.324817,1,26,None,Yes,15.37,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,2361.8,0.0,0,399.62,2761.42,Churned,Other,19702
9185-TQCVP,Male,27,Yes,0,Albany,94706,37.890274,-122.295192,1,14,None,Yes,21.3,Yes,Yes,Fiber Optic,42,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,1139.2,38.48,0,298.2,1398.92,Churned,Dissatisfaction,15882
9189-JWSHV,Female,69,Yes,0,Helm,93627,36.52054,-120.118055,1,24,None,Yes,13.38,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,2264.05,0.0,0,321.12,2585.17,Churned,Price,152
9190-MFJLN,Male,65,No,0,Vallecito,95251,38.05556,-120.456298,0,19,Offer D,Yes,32.77,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.9,1777.9,0.0,0,622.63,2400.53,Churned,Competitor,460
9191-MYQKX,Female,34,Yes,5,Lynwood,90262,33.923573,-118.200669,1,7,None,Yes,8.69,No,Yes,Fiber Optic,53,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.15,496.9,0.0,0,60.83,557.73,Churned,Dissatisfaction,69850
9210-IAHGH,Female,57,No,0,Wendel,96136,40.345947,-120.081187,0,7,Offer E,Yes,23.35,No,Yes,DSL,6,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.75,450.8,0.0,0,163.45,614.25,Churned,Attitude,162
9221-OTIVJ,Female,80,No,0,Dunlap,93621,36.78921,-119.140338,0,14,None,Yes,29.96,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.85,1531.4,0.0,0,419.44,1950.84,Churned,Dissatisfaction,506
9223-UCPVT,Female,49,No,0,Orland,95963,39.748035,-122.302169,0,1,None,Yes,18.34,No,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.4,94.4,0.0,0,18.34,112.74,Churned,Price,13706
9231-ZJYAM,Female,65,No,0,Squaw Valley,93675,36.71914,-119.202677,0,4,None,Yes,36.93,No,Yes,Fiber Optic,18,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,292.8,0.0,0,147.72,440.52,Churned,Other,3146
9237-HQITU,Female,19,No,2,Los Angeles,90005,34.05928,-118.30742,0,2,None,Yes,9.12,No,Yes,Fiber Optic,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,151.65,0.0,0,18.24,169.89,Churned,Other,43019
9248-OJYKK,Male,74,No,0,San Diego,92121,32.898613,-117.202937,0,1,None,Yes,3.84,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.45,76.45,0.0,10,3.84,90.29,Churned,Competitor,4258
9249-FXSCK,Female,20,No,0,Acampo,95220,38.20023,-121.235034,0,52,Offer B,Yes,33.69,Yes,Yes,Fiber Optic,52,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,111.25,5916.45,1.27,0,1751.88,7667.06,Churned,Competitor,6317
9250-WYPLL,Female,20,No,0,Fallbrook,92028,33.362576,-117.299644,0,5,None,Yes,35.22,Yes,Yes,Fiber Optic,58,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.55,413.65,0.0,0,176.1,589.75,Churned,Competitor,42239
9253-QXKBE,Male,73,Yes,0,Morgan Hill,95037,37.161545,-121.649371,1,29,None,Yes,6.25,Yes,Yes,Fiber Optic,21,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,2653.65,0.0,0,181.25,2834.9,Churned,Competitor,41707
9254-RBFON,Female,38,Yes,0,Klamath River,96050,41.816593,-122.948287,1,17,Offer D,Yes,5.4,No,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.6,1704.95,0.0,0,91.8,1796.75,Churned,Competitor,482
9259-PACGQ,Female,19,Yes,0,Los Angeles,90026,34.07899,-118.263804,1,34,None,Yes,41.32,Yes,Yes,Cable,71,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.65,2274.9,0.0,0,1404.88,3679.78,Churned,Competitor,73686
9269-CQOOL,Male,58,No,0,Trinidad,95570,41.162296,-124.027381,0,3,Offer E,Yes,2.88,No,Yes,DSL,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,169.45,0.0,0,8.64,178.09,Churned,Competitor,2369
9274-CNFMO,Male,76,Yes,0,Pacoima,91331,34.255444,-118.421314,1,4,None,Yes,28.11,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,308.7,0.0,0,112.44,421.14,Churned,Competitor,97318
9282-IZGQK,Female,51,No,0,Irvine,92612,33.643093,-117.810896,0,1,Offer E,Yes,30.52,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,30.52,115.52,Churned,Other,41062
9283-LZQOH,Male,36,Yes,0,Antelope,95843,38.7155,-121.363411,1,13,None,Yes,2.92,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,896.75,0.0,0,37.96,934.71,Churned,Competitor,36432
9286-DOJGF,Female,66,Yes,0,Lotus,95651,38.815514,-120.916997,5,38,None,Yes,15.78,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2869.85,0.0,0,599.64,3469.49,Churned,Dissatisfaction,485
9300-AGZNL,Male,76,No,0,Elk Creek,95939,39.53222,-122.594879,0,1,None,Yes,21.85,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,94.0,0.0,0,21.85,115.85,Churned,Dissatisfaction,587
9300-RENDD,Male,56,No,0,Cedar Glen,92321,34.255203,-117.175654,0,1,Offer E,Yes,3.13,No,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,79.95,0.0,0,3.13,83.08,Churned,Attitude,455
9305-CDSKC,Female,31,No,2,Los Angeles,90006,34.04801,-118.293953,0,8,None,Yes,12.15,Yes,Yes,Cable,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,820.5,0.0,0,97.2,917.7,Churned,Other,62784
9306-CPCBC,Female,44,No,0,Moreno Valley,92555,33.90736,-117.109972,0,3,None,Yes,35.54,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,210.3,0.0,0,106.62,316.92,Churned,Competitor,12743
9317-WZPGV,Female,74,No,0,Paskenta,96074,39.884396,-122.587513,0,2,Offer E,Yes,39.63,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,159.4,0.0,10,79.26,248.66,Churned,Price,263
9330-IJWIO,Female,54,No,0,Kirkwood,95646,38.63149,-120.015167,0,13,Offer D,Yes,6.78,Yes,Yes,Fiber Optic,26,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.35,1358.85,34.09,0,88.14,1412.9,Churned,Price,129
9360-AHGNL,Female,74,Yes,0,Concord,94519,37.990116,-122.012188,7,43,Offer B,Yes,8.75,Yes,Yes,Fiber Optic,13,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.55,4830.25,0.0,0,376.25,5206.5,Churned,Dissatisfaction,18650
9367-WXLCH,Male,51,No,2,Glendale,91204,34.136307,-118.26036,0,8,Offer E,Yes,25.73,Yes,Yes,Fiber Optic,19,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.5,662.65,33.21,0,205.84,835.28,Churned,Price,17015
9369-XFEHK,Female,76,Yes,0,Pleasanton,94566,37.63336,-121.862395,1,33,None,Yes,33.19,Yes,Yes,Cable,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,2656.5,0.0,0,1095.27,3751.77,Churned,Competitor,36669
9378-FXTIZ,Female,50,Yes,0,San Diego,92119,32.80296,-117.027095,1,54,None,Yes,42.1,Yes,Yes,DSL,12,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,3715.65,0.0,0,2273.4,5989.05,Churned,Dissatisfaction,21866
9391-EOYLI,Male,77,Yes,0,Lewiston,96052,40.704292,-122.803899,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,0,83.64,1033.84,Churned,Competitor,1845
9399-APLBT,Female,52,Yes,0,Rialto,92377,34.156757,-117.404686,0,1,None,Yes,21.91,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,21.91,96.61,Churned,Competitor,18518
9408-SSNVZ,Female,39,No,2,Stevenson Ranch,91381,34.364155,-118.615583,0,4,None,Yes,29.4,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,268.35,21.69,0,117.6,364.26,Churned,Other,9937
9412-ARGBX,Female,47,No,0,Downey,90241,33.940884,-118.128628,0,48,None,Yes,29.54,No,Yes,Fiber Optic,29,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,95.5,4627.85,0.0,0,1417.92,6045.77,Churned,Competitor,40152
9412-GHEEC,Male,55,No,0,Murrieta,92563,33.581043,-117.14719,0,40,None,Yes,35.58,Yes,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.8,4131.95,0.0,0,1423.2,5555.15,Churned,Competitor,18311
9415-DPEWS,Female,47,No,0,Carmichael,95608,38.62613,-121.328011,0,18,None,Yes,12.67,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,1639.3,0.0,0,228.06,1867.36,Churned,Competitor,58830
9420-LOJKX,Female,34,No,1,Los Angeles,90061,33.92128,-118.274186,0,15,None,Yes,3.96,No,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.1,1426.4,0.0,0,59.4,1485.8,Churned,Competitor,24511
9430-FRQOC,Female,33,No,0,San Diego,92117,32.825085,-117.199424,0,4,None,Yes,32.46,Yes,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.1,341.45,0.0,0,129.84,471.29,Churned,Competitor,51213
9436-ZBZCT,Male,40,No,0,Inglewood,90303,33.93629,-118.332639,0,14,Offer D,Yes,28.65,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,1178.4,0.0,0,401.1,1579.5,Churned,Attitude,27778
9444-JTXHZ,Male,53,Yes,0,Tulare,93274,36.18547,-119.375243,1,1,None,Yes,35.15,No,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.2,76.2,0.0,50,35.15,161.35,Churned,Other,56101
9445-SZLCH,Female,39,Yes,0,Santa Clara,95050,37.351215,-121.952417,3,36,None,Yes,24.51,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,3457.9,4.96,0,882.36,4335.3,Churned,Dissatisfaction,36349
9448-REEVD,Male,21,Yes,0,Concord,94520,38.013824,-122.039144,1,1,None,Yes,32.08,No,Yes,DSL,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.7,44.7,0.0,0,32.08,76.78,Churned,Other,36186
9451-LPGOO,Male,22,No,0,Fallbrook,92028,33.362576,-117.299644,0,7,Offer E,Yes,30.61,Yes,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8,620.35,0.0,0,214.27,834.62,Churned,Competitor,42239
9462-MJUAW,Male,60,No,0,Berkeley,94708,37.897743,-122.263124,0,4,None,Yes,30.44,Yes,Yes,Cable,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.4,206.6,0.0,0,121.76,328.36,Churned,Competitor,10737
9465-RWMXL,Male,62,Yes,0,San Diego,92126,32.886925,-117.152162,1,32,Offer C,Yes,22.57,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,2447.95,0.0,0,722.24,3170.19,Churned,Competitor,74232
9474-PHLYD,Female,25,No,0,Sherman Oaks,91423,34.146957,-118.432138,0,15,Offer D,Yes,36.34,No,Yes,DSL,48,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,892.65,0.0,0,545.1,1437.75,Churned,Dissatisfaction,29387
9488-HGMJH,Female,78,No,0,Indian Wells,92210,33.537647,-116.291089,0,1,Offer E,Yes,24.75,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.15,71.15,0.0,20,24.75,115.9,Churned,Competitor,3873
9490-DFPMD,Female,79,No,0,San Diego,92130,32.957195,-117.202542,0,42,None,Yes,9.53,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,3541.35,0.0,0,400.26,3941.61,Churned,Competitor,28201
9492-TOKRI,Female,55,No,0,Dinuba,93618,36.52362,-119.386868,0,18,None,Yes,13.65,Yes,Yes,Fiber Optic,5,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.0,1527.35,0.0,0,245.7,1773.05,Churned,Competitor,24206
9497-QCMMS,Male,73,No,0,San Diego,92117,32.825085,-117.199424,0,1,Offer E,Yes,30.17,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,0.0,0,30.17,123.72,Churned,Competitor,51213
9507-EXLTT,Female,30,Yes,0,Seaside,93955,36.625114,-121.823565,2,1,Offer E,Yes,23.63,No,Yes,Fiber Optic,52,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,79.35,0.0,0,23.63,102.98,Churned,Attitude,38244
9512-UIBFX,Male,52,Yes,0,West Covina,91791,34.061634,-117.893169,6,18,None,Yes,1.51,No,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.15,1779.95,10.17,0,27.18,1796.96,Churned,Other,30458
9518-RWHZL,Female,39,No,0,Penryn,95663,38.859093,-121.182872,0,64,None,Yes,28.13,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,6254.2,0.0,0,1800.32,8054.52,Churned,Competitor,2048
9524-EGPJC,Female,33,No,0,Walnut Creek,94595,37.86213,-122.075197,0,18,None,Yes,34.21,Yes,Yes,Fiber Optic,19,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,1612.75,48.26,0,615.78,2180.27,Churned,Competitor,18024
9526-JAWYF,Male,49,No,0,San Diego,92126,32.886925,-117.152162,0,26,Offer C,Yes,6.24,No,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.8,2335.3,0.0,0,162.24,2497.54,Churned,Competitor,74232
9530-EHPOH,Male,60,No,0,San Diego,92109,32.787834,-117.232376,0,11,Offer D,Yes,15.03,Yes,Yes,DSL,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.75,608.0,0.0,0,165.33,773.33,Churned,Competitor,46086
9540-JYROE,Male,30,No,0,Bonita,91902,32.67117,-117.00232,0,8,None,Yes,13.04,No,Yes,Fiber Optic,85,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.1,551.35,0.0,10,104.32,665.67,Churned,Competitor,17389
9546-CQJSU,Female,50,No,0,Soda Springs,95728,39.279068,-120.414275,0,2,None,Yes,39.62,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,193.6,0.0,0,79.24,272.84,Churned,Competitor,88
9560-ARGQJ,Female,40,No,0,Quincy,95971,39.97123,-121.041166,0,16,None,Yes,12.92,No,Yes,Fiber Optic,12,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-4.0,1312.15,0.0,0,206.72,1518.87,Churned,Dissatisfaction,6189
9564-KCLHR,Male,58,No,0,San Diego,92109,32.787834,-117.232376,0,1,None,Yes,6.44,No,Yes,DSL,4,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,51.25,51.25,0.0,0,6.44,57.69,Churned,Competitor,46086
9565-DJPIB,Female,64,No,0,Vallejo,94590,38.104706,-122.247387,0,4,Offer E,Yes,36.76,Yes,Yes,Fiber Optic,20,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.6,365.65,0.0,0,147.04,512.69,Churned,Competitor,37218
9565-JSNFM,Male,39,No,0,Meadow Valley,95956,39.937016,-121.058043,0,38,None,Yes,33.71,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.45,2597.6,0.0,0,1280.98,3878.58,Churned,Price,301
9572-MTILT,Male,47,Yes,0,Fullerton,92833,33.87764,-117.961212,7,59,None,Yes,49.31,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,106.75,6252.9,0.0,40,2909.29,9202.19,Churned,Competitor,46105
9574-RKJIF,Male,52,Yes,0,Trabuco Canyon,92679,33.63112,-117.567346,1,30,Offer C,Yes,28.85,Yes,Yes,Fiber Optic,6,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.4,2838.7,0.0,80,865.5,3784.2,Churned,Competitor,32268
9576-ANLXO,Female,30,No,0,Earlimart,93219,35.858055,-119.305858,0,3,None,Yes,26.26,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,222.3,0.0,0,78.78,301.08,Churned,Competitor,9318
9578-VRMNM,Female,48,No,0,Summerland,93067,34.420998,-119.60137,0,16,None,Yes,47.45,Yes,Yes,DSL,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,65.2,1043.35,0.0,0,759.2,1802.55,Churned,Competitor,576
9600-NAXZN,Male,39,No,0,San Diego,92121,32.898613,-117.202937,0,43,None,Yes,49.64,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,4528.0,0.0,0,2134.52,6662.52,Churned,Competitor,4258
9600-UDOPK,Male,33,Yes,0,San Francisco,94117,37.770535,-122.445121,1,30,Offer C,Yes,10.5,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.05,2866.45,0.0,0,315.0,3181.45,Churned,Attitude,38756
9601-BRXPO,Female,48,Yes,0,San Diego,92122,32.85723,-117.209774,1,25,Offer C,Yes,8.91,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,2566.5,0.0,0,222.75,2789.25,Churned,Competitor,34902
9606-PBKBQ,Male,69,Yes,0,Long Beach,90813,33.781086,-118.199049,1,32,None,Yes,5.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,2784.16,Churned,Attitude,63136
9611-CTWIH,Female,56,No,0,Garden Grove,92841,33.78674,-117.982564,0,3,None,Yes,16.15,No,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.45,240.45,0.0,0,48.45,288.9,Churned,Competitor,31428
9614-RMGHA,Male,29,Yes,0,San Diego,92117,32.825085,-117.199424,0,65,None,Yes,36.75,Yes,Yes,Fiber Optic,73,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.85,5940.85,0.0,0,2388.75,8329.6,Churned,Competitor,51213
9625-QSTYE,Female,37,No,0,San Francisco,94131,37.7467,-122.442833,0,13,None,Yes,3.84,No,Yes,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.15,952.3,0.0,0,49.92,1002.22,Churned,Competitor,27906
9637-EIHEQ,Female,20,No,0,San Diego,92126,32.886925,-117.152162,0,1,None,Yes,22.82,No,Yes,Cable,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,50.8,0.0,0,22.82,73.62,Churned,Competitor,74232
9647-ERGBE,Female,64,Yes,0,Turlock,95380,37.474396,-120.875917,1,30,None,Yes,39.74,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3046.15,0.0,0,1192.2,4238.35,Churned,Competitor,40545
9651-GTSAQ,Female,44,Yes,0,Corning,96021,39.913776,-122.289984,1,53,None,Yes,30.09,No,Yes,Fiber Optic,11,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.1,5769.75,0.0,0,1594.77,7364.52,Churned,Attitude,13840
9658-WYUFB,Female,57,No,0,Lathrop,95330,37.80821,-121.308401,0,17,Offer D,Yes,21.82,Yes,Yes,Fiber Optic,23,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,1617.5,0.0,0,370.94,1988.44,Churned,Competitor,10834
9661-ACXBS,Female,26,No,0,San Rafael,94901,37.972664,-122.491452,0,42,Offer B,Yes,33.46,Yes,Yes,Fiber Optic,52,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.2,4400.75,40.15,0,1405.32,5765.92,Churned,Competitor,40239
9661-MHUMO,Male,71,Yes,1,Mather,95655,38.549824,-121.266725,3,1,None,Yes,8.38,No,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.25,49.25,0.0,0,8.38,57.63,Churned,Dissatisfaction,929
9681-OXGVC,Female,54,No,0,Laytonville,95454,39.80614,-123.531098,0,5,None,Yes,28.2,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,514.0,0.0,0,141.0,655.0,Churned,Competitor,2706
9685-WKZGT,Male,67,No,0,Carmichael,95608,38.62613,-121.328011,0,14,Offer D,Yes,16.32,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1036.75,39.29,0,228.48,1225.94,Churned,Price,58830
9689-PTNPG,Male,42,No,0,San Diego,92126,32.886925,-117.152162,0,2,Offer E,Yes,39.03,No,Yes,Fiber Optic,30,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.25,144.55,0.0,10,78.06,232.61,Churned,Competitor,74232
9692-TUSXH,Female,23,No,0,Los Angeles,90041,34.137413,-118.207607,0,18,Offer D,Yes,35.7,No,Yes,Fiber Optic,26,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1740.7,0.0,0,642.6,2383.3,Churned,Competitor,27866
9710-ZUSHQ,Female,77,No,0,Red Bluff,96080,40.18677,-122.388361,0,37,Offer C,Yes,41.85,Yes,Yes,Fiber Optic,2,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75,0.0,0,1548.45,5605.2,Churned,Price,26438
9722-UJOJR,Male,36,Yes,0,Blairsden Graeagle,96103,39.78375,-120.661032,1,29,None,Yes,11.24,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.75,1974.8,0.0,0,325.96,2300.76,Churned,Price,1839
9725-SCPZG,Male,47,No,0,South Lake Tahoe,96150,38.911575,-120.106169,0,1,Offer E,Yes,1.13,No,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.85,90.85,0.0,0,1.13,91.98,Churned,Price,33038
9728-FTTVZ,Female,44,No,0,Williams,95987,39.11754,-122.284654,0,1,None,Yes,23.72,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.2,69.2,0.0,0,23.72,92.92,Churned,Dissatisfaction,4579
9732-KPKBW,Male,49,No,0,Oroville,95966,39.473896,-121.415927,0,1,None,Yes,31.16,No,Yes,DSL,11,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.95,53.95,0.0,0,31.16,85.11,Churned,Price,28382
9734-UYXQI,Female,27,No,0,Fallbrook,92028,33.362576,-117.299644,0,2,None,Yes,24.83,Yes,Yes,Cable,52,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.4,106.55,0.0,0,49.66,156.21,Churned,Competitor,42239
9734-YWGEX,Female,27,No,0,South San Francisco,94080,37.654434,-122.426468,0,9,None,Yes,38.76,Yes,Yes,Fiber Optic,82,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,98.3,923.5,0.0,0,348.84,1272.34,Churned,Price,60599
9747-DDZOS,Female,50,No,0,Eldridge,95431,38.348885,-122.51699,0,1,None,Yes,3.84,No,Yes,Fiber Optic,2,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.5,73.5,0.0,0,3.84,77.34,Churned,Dissatisfaction,363
